"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2017","Greece","65 years or over","Total","Median equivalised net income","Euro","7,800",""
"2017","Greece","65 years or over","Males","Median equivalised net income","Euro","8,089",""
"2017","Greece","65 years or over","Females","Median equivalised net income","Euro","7,600",""
"2017","Spain","Total","Total","Median equivalised net income","Euro","14,203",""
"2017","Spain","Total","Males","Median equivalised net income","Euro","14,513",""
"2017","Spain","Total","Females","Median equivalised net income","Euro","13,948",""
"2017","Spain","Less than 18 years","Total","Median equivalised net income","Euro","13,063",""
"2017","Spain","Less than 18 years","Males","Median equivalised net income","Euro","13,186",""
"2017","Spain","Less than 18 years","Females","Median equivalised net income","Euro","12,906",""
"2017","Spain","From 18 to 24 years","Total","Median equivalised net income","Euro","12,538",""
"2017","Spain","From 18 to 24 years","Males","Median equivalised net income","Euro","12,538",""
"2017","Spain","From 18 to 24 years","Females","Median equivalised net income","Euro","12,500",""
"2017","Spain","From 25 to 49 years","Total","Median equivalised net income","Euro","14,563",""
"2017","Spain","From 25 to 49 years","Males","Median equivalised net income","Euro","15,017",""
"2017","Spain","From 25 to 49 years","Females","Median equivalised net income","Euro","14,212",""
"2017","Spain","From 50 to 64 years","Total","Median equivalised net income","Euro","15,675",""
"2017","Spain","From 50 to 64 years","Males","Median equivalised net income","Euro","15,613",""
"2017","Spain","From 50 to 64 years","Females","Median equivalised net income","Euro","15,698",""
"2017","Spain","65 years or over","Total","Median equivalised net income","Euro","13,972",""
"2017","Spain","65 years or over","Males","Median equivalised net income","Euro","14,662",""
"2017","Spain","65 years or over","Females","Median equivalised net income","Euro","13,398",""
"2017","France","Total","Total","Median equivalised net income","Euro","21,960",""
"2017","France","Total","Males","Median equivalised net income","Euro","22,235",""
"2017","France","Total","Females","Median equivalised net income","Euro","21,757",""
"2017","France","Less than 18 years","Total","Median equivalised net income","Euro","20,139",""
"2017","France","Less than 18 years","Males","Median equivalised net income","Euro","20,218",""
"2017","France","Less than 18 years","Females","Median equivalised net income","Euro","20,139",""
"2017","France","From 18 to 24 years","Total","Median equivalised net income","Euro","19,942",""
"2017","France","From 18 to 24 years","Males","Median equivalised net income","Euro","19,401",""
"2017","France","From 18 to 24 years","Females","Median equivalised net income","Euro","20,423",""
"2017","France","From 25 to 49 years","Total","Median equivalised net income","Euro","22,322",""
"2017","France","From 25 to 49 years","Males","Median equivalised net income","Euro","22,747",""
"2017","France","From 25 to 49 years","Females","Median equivalised net income","Euro","21,883",""
"2017","France","From 50 to 64 years","Total","Median equivalised net income","Euro","24,003",""
"2017","France","From 50 to 64 years","Males","Median equivalised net income","Euro","24,066",""
"2017","France","From 50 to 64 years","Females","Median equivalised net income","Euro","24,000",""
"2017","France","65 years or over","Total","Median equivalised net income","Euro","22,605",""
"2017","France","65 years or over","Males","Median equivalised net income","Euro","23,356",""
"2017","France","65 years or over","Females","Median equivalised net income","Euro","21,747",""
"2017","Croatia","Total","Total","Median equivalised net income","Euro","6,210",""
"2017","Croatia","Total","Males","Median equivalised net income","Euro","6,372",""
"2017","Croatia","Total","Females","Median equivalised net income","Euro","6,068",""
"2017","Croatia","Less than 18 years","Total","Median equivalised net income","Euro","5,940",""
"2017","Croatia","Less than 18 years","Males","Median equivalised net income","Euro","6,065",""
"2017","Croatia","Less than 18 years","Females","Median equivalised net income","Euro","5,863",""
"2017","Croatia","From 18 to 24 years","Total","Median equivalised net income","Euro","6,089",""
"2017","Croatia","From 18 to 24 years","Males","Median equivalised net income","Euro","6,199",""
"2017","Croatia","From 18 to 24 years","Females","Median equivalised net income","Euro","5,899",""
"2017","Croatia","From 25 to 49 years","Total","Median equivalised net income","Euro","6,838",""
"2017","Croatia","From 25 to 49 years","Males","Median equivalised net income","Euro","6,865",""
"2017","Croatia","From 25 to 49 years","Females","Median equivalised net income","Euro","6,805",""
"2017","Croatia","From 50 to 64 years","Total","Median equivalised net income","Euro","6,455",""
"2017","Croatia","From 50 to 64 years","Males","Median equivalised net income","Euro","6,498",""
"2017","Croatia","From 50 to 64 years","Females","Median equivalised net income","Euro","6,376",""
"2017","Croatia","65 years or over","Total","Median equivalised net income","Euro","5,285",""
"2017","Croatia","65 years or over","Males","Median equivalised net income","Euro","5,589",""
"2017","Croatia","65 years or over","Females","Median equivalised net income","Euro","5,050",""
"2017","Italy","Total","Total","Median equivalised net income","Euro","16,542",""
"2017","Italy","Total","Males","Median equivalised net income","Euro","16,914",""
"2017","Italy","Total","Females","Median equivalised net income","Euro","16,242",""
"2017","Italy","Less than 18 years","Total","Median equivalised net income","Euro","14,343",""
"2017","Italy","Less than 18 years","Males","Median equivalised net income","Euro","14,146",""
"2017","Italy","Less than 18 years","Females","Median equivalised net income","Euro","14,564",""
"2017","Italy","From 18 to 24 years","Total","Median equivalised net income","Euro","15,330",""
"2017","Italy","From 18 to 24 years","Males","Median equivalised net income","Euro","15,430",""
"2017","Italy","From 18 to 24 years","Females","Median equivalised net income","Euro","15,227",""
"2017","Italy","From 25 to 49 years","Total","Median equivalised net income","Euro","16,643",""
"2017","Italy","From 25 to 49 years","Males","Median equivalised net income","Euro","17,325",""
"2017","Italy","From 25 to 49 years","Females","Median equivalised net income","Euro","16,059",""
"2017","Italy","From 50 to 64 years","Total","Median equivalised net income","Euro","18,389",""
"2017","Italy","From 50 to 64 years","Males","Median equivalised net income","Euro","18,464",""
"2017","Italy","From 50 to 64 years","Females","Median equivalised net income","Euro","18,239",""
"2017","Italy","65 years or over","Total","Median equivalised net income","Euro","16,741",""
"2017","Italy","65 years or over","Males","Median equivalised net income","Euro","17,523",""
"2017","Italy","65 years or over","Females","Median equivalised net income","Euro","16,233",""
"2017","Cyprus","Total","Total","Median equivalised net income","Euro","14,497",""
"2017","Cyprus","Total","Males","Median equivalised net income","Euro","14,820",""
"2017","Cyprus","Total","Females","Median equivalised net income","Euro","14,180",""
"2017","Cyprus","Less than 18 years","Total","Median equivalised net income","Euro","14,065",""
"2017","Cyprus","Less than 18 years","Males","Median equivalised net income","Euro","13,986",""
"2017","Cyprus","Less than 18 years","Females","Median equivalised net income","Euro","14,188",""
"2017","Cyprus","From 18 to 24 years","Total","Median equivalised net income","Euro","13,796",""
"2017","Cyprus","From 18 to 24 years","Males","Median equivalised net income","Euro","13,793",""
"2017","Cyprus","From 18 to 24 years","Females","Median equivalised net income","Euro","14,032",""
"2017","Cyprus","From 25 to 49 years","Total","Median equivalised net income","Euro","15,433",""
"2017","Cyprus","From 25 to 49 years","Males","Median equivalised net income","Euro","15,625",""
"2017","Cyprus","From 25 to 49 years","Females","Median equivalised net income","Euro","15,193",""
"2017","Cyprus","From 50 to 64 years","Total","Median equivalised net income","Euro","15,495",""
"2017","Cyprus","From 50 to 64 years","Males","Median equivalised net income","Euro","15,649",""
"2017","Cyprus","From 50 to 64 years","Females","Median equivalised net income","Euro","15,394",""
"2017","Cyprus","65 years or over","Total","Median equivalised net income","Euro","11,918",""
"2017","Cyprus","65 years or over","Males","Median equivalised net income","Euro","12,741",""
"2017","Cyprus","65 years or over","Females","Median equivalised net income","Euro","11,423",""
"2017","Latvia","Total","Total","Median equivalised net income","Euro","6,607",""
"2017","Latvia","Total","Males","Median equivalised net income","Euro","6,866",""
"2017","Latvia","Total","Females","Median equivalised net income","Euro","6,455",""
"2017","Latvia","Less than 18 years","Total","Median equivalised net income","Euro","6,706",""
"2017","Latvia","Less than 18 years","Males","Median equivalised net income","Euro","6,570",""
"2017","Latvia","Less than 18 years","Females","Median equivalised net income","Euro","6,939",""
"2017","Latvia","From 18 to 24 years","Total","Median equivalised net income","Euro","6,737",""
"2017","Latvia","From 18 to 24 years","Males","Median equivalised net income","Euro","7,068",""
"2017","Latvia","From 18 to 24 years","Females","Median equivalised net income","Euro","6,607",""
"2017","Latvia","From 25 to 49 years","Total","Median equivalised net income","Euro","7,953",""
"2017","Latvia","From 25 to 49 years","Males","Median equivalised net income","Euro","7,888",""
"2017","Latvia","From 25 to 49 years","Females","Median equivalised net income","Euro","7,995",""
"2017","Latvia","From 50 to 64 years","Total","Median equivalised net income","Euro","7,023",""
"2017","Latvia","From 50 to 64 years","Males","Median equivalised net income","Euro","7,187",""
"2017","Latvia","From 50 to 64 years","Females","Median equivalised net income","Euro","6,949",""
"2017","Latvia","65 years or over","Total","Median equivalised net income","Euro","4,429",""
"2017","Latvia","65 years or over","Males","Median equivalised net income","Euro","4,807",""
"2017","Latvia","65 years or over","Females","Median equivalised net income","Euro","4,218",""
"2017","Lithuania","Total","Total","Median equivalised net income","Euro","6,134",""
"2017","Lithuania","Total","Males","Median equivalised net income","Euro","6,282",""
